capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	erythrocyte/platelet	duct epithelial cell/ionocyte	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	OPC/astrocytes/oligodendrocytes	pancreatic a cell	medullary thymic epithelial cell	tissue-resident macrophage	salivary gland cell	bladder urothelial cell	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	myoepithelial cell	stratified squamous epithelial cell	enteroendocrine cell of small intestine	common myeloid progenitor/hematopoietic stem cell	serous cell of epithelium of trachea	mucus secreting cell/respiratory goblet cell	cd8-positive, alpha-beta thymocyte/thymocyte	mural cell/pericyte	progenitor cell of mammary luminal epithelium	type i pneumocyte	pulmonary ionocyte	tracheal goblet cell	capillary endothelial cell/endothelial cell of artery	neuro-medullary thymic epithelial cell	b cell	pancreatic d cell/type b pancreatic cell	hematopoietic stem cell	intestinal tuft cell/tuft cell of colon	melanocyte	luminal epithelial cell of mammary gland	central nervous system macrophage	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	choroid plexus epithelial cell	type ii pneumocyte	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	basal cell of prostate epithelium	serous cell of epithelium of bronchus	gamma-delta t cell	langerhans cell	club cell	pancreatic ductal cell	innate lymphoid cell	intrahepatic cholangiocyte	neutrophil	endothelial cell of arteriole/endothelial cell of venule	neurons	ciliated epithelial cell/epithelial cell of uterus	epithelial cell of uterus	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	regular atrial cardiac myocyte/ventricular cardiac muscle cell	mature nk t cell/natural killer cell	acinar cell of salivary gland	microglia	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	taste receptor cell	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	large intestine goblet cell	colon endothelial cell	common myeloid progenitor/erythroid progenitor cell	mesothelial cell/schwann cell	myometrial cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	kidney epithelial cell	fast muscle cell/slow muscle cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	oligodendrocyte precursor cell	Bergmann glial cell/astrocyte/ependymal cell	basal cell/medullary thymic epithelial cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	luminal cell of prostate epithelium	club cell/type i pneumocyte	erythroid progenitor cell	pulmonary ionocyte/respiratory goblet cell	oligodendrocyte	cd4-positive, alpha-beta thymocyte	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	plasma cell	schwann cell	duct epithelial cell/ionocyte/mucus secreting cell	pancreatic acinar cell	enterocyte of epithelium proper of duodenum	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	cardiac endothelial cell	enteroglial cell	myeloid dendritic cell	mesothelial cell	basal cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	basophil/mast cell	pancreatic stellate cell	pancreatic stellate cell/smooth muscle cell	smooth muscle cell	melanocyte/progenitor cell of mammary luminal epithelium	macrophage	neuron	leukocyte	myo-medullary thymic epithelial cell	hepatocyte	mesenchymal stem cell/tendon cell	sebum secreting cell	Method	Sample
4.21388	48.75863		9.43729		0.0		0.0	0.0	0.05689		0.0		0.29027	0.03655	0.0		0.94018			0.0232				0.0		0.0	3.3931	0.00202	0.0			0.0	0.0		0.0032	0.0	11.15344	1.61834	0.0	0.17574		0.0		0.4915		0.0	0.32687			0.0			0.03023	3.85857	0.0		5.05368	0.01642	0.69952		1.5722	1.49787	0.31032	0.0	0.0	0.2053	0.0	0.04563	0.0	0.02888	0.0		0.0	0.0		0.0	0.0		0.0		0.09277		0.79948	0.0001	0.47292	0.01468		0.0					0.0		0.42663		0.0	0.0	0.06837	3.14268	0.14552	0.01408	0.0	0.58305	ReDeconv	prevail_cu_cfrna_139
0.03983	79.06385		1.10855		0.0		0.0	0.0	0.24423		0.0		1.07798	0.0	0.0		2.32813			0.0				0.0		0.09711	1.032	0.13226	0.25398			0.0	0.0		0.06085	0.0	7.7598	0.67763	0.0	0.30018		0.0		0.14706		0.0	0.0			0.0			0.0	0.0	0.0		0.29112	0.0185	0.38293		0.0	0.50509	0.17515	0.0	0.0	0.0	0.0	0.0	0.02523	0.0	0.0		0.0	0.0		0.0	0.00692		0.79962		0.0		1.09674	0.0	0.01781	0.11969		0.0					0.0		0.12716		0.0	0.0	0.0	1.49473	0.3419	0.01969	0.0	0.25432	ReDeconv	prevail_cu_cfrna_128
0.39899	77.92337		2.82115		0.0		0.0	0.0	0.04714		0.0		0.49342	0.0	0.0		1.53879			0.0				0.0		0.0	1.35664	0.00432	0.0			0.0	0.06476		0.02418	0.00254	7.05173	0.77715	0.0	0.09351		0.0		0.09166		0.0	0.21835			0.0			0.0	0.29795	0.0		1.36119	0.00588	0.25122		0.17347	0.89783	0.01622	0.0	0.0	0.01376	0.0	0.0	0.0	0.0	0.0		0.10828	0.0		0.0	0.0		0.62185		0.00664		0.2959	0.03699	0.17597	0.00676		0.0					0.0		0.2451		0.0	0.0	0.0	2.35357	0.07311	0.01293	0.0	0.13767	ReDeconv	prevail_cu_cfrna_121
0.2249	74.62204		0.58602		0.0		0.0	0.0	0.13248		0.0		0.76693	0.12117	0.0		0.26956			0.61649				0.0		0.70074	0.18192	0.17529	0.29382			0.0	0.26317		0.00349	0.07082	11.08309	1.48682	0.0	0.0525		0.0		0.0		0.0	0.47229			0.47382			0.18041	0.07316	0.0		0.80985	0.30444	1.02648		0.0	0.19069	0.32016	0.15549	0.0	0.2801	0.0	0.05495	0.11971	0.34778	0.0		0.28757	0.0		0.0	0.11029		0.71355		0.05265		0.52543	0.25251	0.30807	0.20593		0.0					0.0		0.0		0.0	0.01265	0.31631	0.17304	0.16317	0.14397	0.12519	0.14906	ReDeconv	prevail_cu_cfrna_42
1.26432	62.43207		2.83938		0.08066		0.0	0.0	0.08413		0.0		0.57866	0.17492	0.04898		0.7934			0.5014				0.0		0.1618	1.48418	0.02852	0.0			0.0	0.0		0.08097	0.00384	15.7585	1.41965	0.0	0.08712		0.0		0.18178		0.0	0.0			0.48736			0.04519	0.54754	0.0		1.9193	0.18962	0.65138		0.15876	1.56375	0.12576	0.0	0.0	0.20699	0.0	0.00372	0.05195	0.23485	0.30402		0.2166	0.0		0.0	0.09044		1.10795		0.19478		0.23106	0.0	1.06511	0.05753		0.0					0.0		0.0		0.0	0.0	0.14662	0.96008	0.20936	0.164	0.0	1.06197	ReDeconv	prevail_cu_cfrna_147
1.47919	64.6813		7.32124		0.0		0.0	0.02444	0.06552		0.0		0.71395	0.03838	0.0		1.229			0.0887				0.0		0.15516	1.77876	0.04606	0.0			0.0	0.17034		0.00214	0.0	7.51475	0.55244	0.0	0.09287		0.0		0.16032		0.0	0.11398			0.0			0.05539	0.99525	0.0		4.30416	0.00818	0.55914		0.36809	0.76524	0.09131	0.0907	0.0	0.10388	0.0	0.0	0.02601	0.112	0.0		0.0	0.0		0.0	0.0		0.65864		0.14623		0.43912	0.0	0.47857	0.02798		0.0					0.0		0.1233		0.0	0.0	0.02903	4.10694	0.15537	0.019	0.0	0.10794	ReDeconv	prevail_cu_cfrna_140
0.228	78.22978		2.34335		0.0		0.0	0.0	0.15686		0.0		1.02948	0.0	0.0		2.19379			0.0				0.0		0.0	1.962	0.11611	0.0			0.0	0.0		0.01845	0.0	5.19275	0.4696	0.0	0.14719		0.0		0.0683		0.0	0.0			0.0			0.0	0.55719	0.0		1.21654	0.03007	0.51753		0.0	0.58698	0.26744	0.0	0.0	0.06814	0.0	0.00306	0.0	0.02432	0.0		0.0	0.0		0.0	0.0		0.51701		0.0		0.70152	0.0	0.05208	0.0042		0.0					0.0		0.30493		0.0	0.0	0.0	2.44815	0.38257	0.0117	0.0	0.15089	ReDeconv	prevail_cu_cfrna_135
0.0	80.39004		0.83558		0.0		0.0	0.0	0.02125		0.0		0.65585	0.0	0.0		1.03317			0.17236				0.0		0.0	0.52748	0.02006	0.05999			0.05062	0.0		0.00573	0.0	8.4057	0.75525	0.0	0.1209		0.0		0.01553		0.0	0.44093			0.06411			0.02865	0.0	0.0		0.3696	0.11067	0.36376		0.18015	1.01329	0.02708	0.31732	0.0	0.02918	0.0	5e-05	0.00878	0.06037	0.0		0.0	0.0		0.0	0.03047		0.31397		0.16961		0.25415	0.15553	0.24876	0.04521		0.0					0.0		0.0		0.0	0.0	0.05888	2.42111	0.07892	0.04697	0.08481	0.00816	ReDeconv	prevail_cu_cfrna_286
2.35454	57.16067		3.57207		0.0		0.0	0.0	0.28909		0.0		1.57478	0.0	0.0		2.43167			0.0				0.0		0.38906	1.69895	0.29282	0.2961			0.0	0.0		0.02576	0.00501	14.89417	1.1125	0.0	0.33703		0.0		0.42618		0.0	0.14031			0.05001			0.0	1.07202	0.0		3.21587	0.0021	0.04844		0.55441	1.08569	0.72252	0.04351	0.0	0.19959	0.0	0.0	0.01677	0.0	0.0		0.14157	0.0		0.0	0.0		0.59344		0.12813		1.65906	0.0	0.39094	0.26913		0.0					0.0		0.12799		0.0	0.0	0.03717	1.29594	0.51963	0.03848	0.0	0.78684	ReDeconv	prevail_cu_cfrna_131
0.9459	69.92769		2.72134		0.0		0.0	0.0	0.24558		0.0		1.38205	0.0	0.0		2.70342			0.00726				0.0		0.09319	1.58599	0.22333	0.14403			0.0	0.0		0.02075	0.00048	10.49651	0.53614	0.0	0.09227		0.0		0.29937		0.0	0.12016			0.0			0.0	0.28494	0.0		1.89833	0.0	0.0		0.04707	0.97368	0.27235	0.0	0.0	0.21461	0.0	0.02462	0.0	0.06386	0.0		0.0	0.0		0.0	0.0		0.9937		0.08025		1.68349	0.0	0.11507	0.0		0.0					0.0		0.10281		0.0	0.0	0.06922	0.97568	0.43565	0.01634	0.0494	0.15346	ReDeconv	prevail_cu_cfrna_142
1.00572	68.46256		3.86398		0.0		0.0	0.0	0.16408		0.0		0.57235	0.08595	0.0		1.23477			0.3186				0.0		0.15032	2.22848	0.22172	0.133			0.0	0.29279		0.0188	0.0	7.9355	0.90252	0.0	0.17472		0.0		0.12996		0.0	0.24454			0.0145			0.08251	0.74636	0.0		3.00398	0.16528	0.82327		0.15658	0.85823	0.19105	0.0192	0.0	0.21453	0.0	0.05327	0.09179	0.20368	0.0		0.17589	0.0		0.0	0.05953		0.43605		0.10914		1.02494	0.03492	0.12495	0.06495		0.0					0.0		0.0		0.0	0.0	0.12931	2.35066	0.30723	0.07864	0.0	0.33916	ReDeconv	prevail_cu_cfrna_118
0.64024	66.41006		2.85667		0.0		0.0	0.0	0.06855		0.0		0.91413	0.07561	0.0		1.34493			0.0				0.0		0.0	1.01203	0.11522	0.1044			0.0	0.0		0.0	0.18366	14.25833	0.37654	0.0	0.08101		0.0		0.00924		0.0	0.07595			0.23548			0.19123	0.16308	0.0		2.03721	0.19718	0.32145		0.65301	1.05969	0.0919	0.22476	0.0	0.25917	0.0	0.0	0.04446	0.16624	0.0		0.0	0.0		0.0	0.05409		0.89674		0.13232		1.16778	0.06453	0.19841	0.25623		0.06173					0.0		0.69008		0.0	0.0	0.01958	1.51995	0.47947	0.01814	0.0	0.26952	ReDeconv	prevail_cu_cfrna_109
0.0	72.95556		0.82723		0.0		0.0	0.00522	0.0112		0.0		0.73275	0.02867	0.0		0.92398			0.0				0.0		0.31166	2.6416	0.12784	0.0			0.0	0.0		0.0	0.03906	10.70852	0.86784	0.0	0.20632		0.00303		0.0172		0.0	0.15403			0.16152			0.17245	0.0	0.0		0.08668	0.0888	0.79019		0.0	1.98561	0.04788	0.19317	0.0	0.20358	0.0	0.03724	0.0426	0.18297	0.0		0.14887	0.0		0.0	0.07393		0.0		1.40989		0.29199	0.03492	0.32055	0.0794		0.0					0.0		0.29926		0.0	0.0	0.15483	1.97024	0.20968	0.07455	0.0	0.37749	ReDeconv	prevail_cu_cfrna_110
1.97897	53.1039		2.61756		0.0		0.0	0.0	0.01706		0.0		0.2557	0.43545	0.0		0.0			0.0				0.0		0.53479	0.60142	0.23535	0.0			0.0	0.10206		0.08705	0.0	18.86585	0.25182	0.0	0.33755		0.05471		0.0366		0.0	1.96807			0.85503			0.11052	0.40217	0.0		2.98051	0.22509	1.67654		2.92124	1.77418	0.23704	0.0	0.0	0.09547	0.16481	0.0	0.05385	0.49492	0.0		0.0	0.0		0.0	0.12405		0.5442		0.80736		0.0	0.09954	0.77686	0.70625		0.74084					0.0		0.71152		0.06554	0.24758	0.23461	0.36279	0.16226	0.14104	0.0	0.80031	ReDeconv	prevail_cu_cfrna_112
0.6091	78.37162		2.09559		0.0		0.0	0.0	0.03894		0.0		0.7707	0.0	0.0		0.79176			0.26246				0.0		0.0	0.72188	0.07131	0.0			0.0	0.0		0.02902	0.00093	9.65511	0.36569	0.0	0.12008		0.0		0.06524		0.0	0.0			0.18006			0.0	0.36815	0.0		0.69844	0.13986	0.427		0.22982	0.6305	0.1288	0.15958	0.0	0.0578	0.0	0.0	0.0523	0.0	0.06275		0.0748	0.0		0.0	0.0		0.38556		0.0238		0.47924	0.05212	0.14795	0.08209		0.0					0.0		0.0		0.0	0.0	0.04032	1.12055	0.10654	0.01783	0.0	0.36469	ReDeconv	prevail_cu_cfrna_166
0.69568	76.56184		3.67241		0.0		0.0	0.0	0.10604		0.0		0.86281	0.00346	0.0		1.53644			0.0				0.0		0.03193	1.6028	0.02411	0.0			0.0	0.03921		0.01549	0.0	6.34607	0.58231	0.0	0.27993		0.0		0.06101		0.0	0.0			0.01262			0.0	0.21254	0.0		1.69349	0.01523	0.33867		0.29097	0.59271	0.08262	0.1629	0.0	0.04861	0.0	0.00123	0.00666	0.0	0.0		0.03109	0.0		0.0	0.0		0.63791		0.0		0.36484	0.04297	0.36333	0.01115		0.0					0.0		0.11744		0.0	0.0	0.0	2.14175	0.24036	0.00148	0.0	0.16788	ReDeconv	prevail_cu_cfrna_159
0.4747	77.98514		2.0346		0.0		0.0	0.01202	0.12873		0.0		1.17385	0.0	0.0		2.26754			0.08662				0.0		0.0	1.57124	0.13984	0.11195			0.0	0.0		0.02403	0.0	7.10619	0.50284	0.0	0.19057		0.0		0.1936		0.0	0.0			0.0			0.0	0.0	0.0		1.25245	0.00739	0.30312		0.0905	0.64731	0.24183	0.0	0.0	0.07853	0.0	0.0067	0.00275	0.0	0.0		0.0	0.0		0.0	0.0		0.64338		0.0		0.83997	0.0	0.0	0.0		0.04102					0.0		0.02225		0.0	0.0	0.00216	1.33668	0.22233	0.00527	0.0	0.25288	ReDeconv	prevail_cu_cfrna_167
0.25106	45.03096		7.65559		0.0		0.0	0.0	0.0		0.0		0.71211	0.05116	0.0		1.32291			0.15299				0.0		0.0	2.42053	0.10653	0.0			0.0	0.16986		0.0	0.0	13.23647	1.16632	0.0	0.18883		0.0		0.05092		0.03379	0.12868			0.08894			0.03085	2.51718	0.0		10.45485	0.07888	0.94381		0.0	1.16673	0.16136	0.0	0.0	0.08664	0.0	0.01563	0.02049	0.08859	0.0		0.0	0.0		0.0	0.0		2.19172		0.20711		0.64832	0.0	1.00906	0.15883		0.06512					0.0		0.0		0.0	0.0	0.04935	6.67929	0.27975	0.00016	0.0	0.37864	ReDeconv	prevail_cu_cfrna_150
0.86563	59.7262		3.50681		0.0		0.0	0.0	0.16107		0.0		0.4535	0.0	0.01197		0.34923			0.0				0.0		0.0	1.33528	0.2549	0.0			0.0	0.0		0.0	0.0	17.34126	0.86027	0.0	0.01882		0.0		0.0		0.01358	0.1928			0.10322			0.03597	1.06477	0.0		2.3917	0.17934	0.17899		0.7368	2.14034	0.0	0.55809	0.0	0.08537	0.0	0.32479	0.0	0.07608	0.0		0.67096	0.0		0.0	0.07339		0.0		0.0		0.4925	0.0	1.98839	0.44947		0.20085					0.0		0.30919		0.0	0.0	0.11207	2.09927	0.07471	0.07258	0.0	0.48985	ReDeconv	prevail_cu_cfrna_169
0.0	68.03095		1.60493		0.0		0.0	0.0	0.24127		0.0		0.72398	0.04864	0.0		2.1785			0.42597				0.0		0.19066	1.57926	0.47468	0.16426			0.0	0.12876		0.07857	0.00111	10.80829	1.25217	0.0	0.19535		0.0		0.19642		0.0	0.33679			0.12942			0.10792	0.35812	0.0		1.91573	0.38221	0.69696		0.38154	0.92743	0.16179	0.0	0.0	0.40518	0.0	0.04503	0.21487	0.29631	0.0		0.27586	0.0		0.0	0.1053		0.43902		0.07553		1.54385	0.0	0.6443	0.11828		0.167					0.0		0.0		0.0	0.02146	0.15803	0.92731	0.37955	0.09745	0.13638	0.22761	ReDeconv	prevail_cu_cfrna_162
1.40045	68.34506		2.01028		0.0		0.0	0.10362	0.23601		0.0		1.26065	0.0	0.0		2.19994			0.0				0.0		0.2309	1.43548	0.4551	0.0			0.0	0.31542		0.0	0.0	12.08455	0.46133	0.0	0.13401		0.0		0.31081		0.0	0.04886			0.06574			0.0421	0.65864	0.0		0.89888	0.13881	0.61863		0.15522	1.09981	0.22268	0.0	0.0	0.16174	0.0	0.02824	0.0	0.1461	0.0		0.0679	0.0		0.0	0.04489		0.59187		0.10077		1.46039	0.0	0.12614	0.21237		0.10431					0.0		0.28924		0.0	0.0	0.09982	0.51902	0.35992	0.03466	0.0	0.71967	ReDeconv	prevail_cu_cfrna_151
0.30142	80.69045		1.03162		0.0		0.0	0.08186	0.11487		0.0		0.91043	0.0	0.0		1.98657			0.16399				0.0		0.03997	0.05314	0.09016	0.10605			0.0	0.00918		0.03808	0.0	6.69502	0.75929	0.0	0.21687		0.0		0.15294		0.0	0.35941			0.02216			0.0	0.0	0.0		0.27612	0.0941	0.30025		0.0	0.87111	0.1649	0.0	0.0	0.11792	0.0	0.0	0.0	0.09093	0.0		0.1097	0.0		0.0	0.0		0.37901		0.16903		0.71765	0.0	0.73502	0.00516		0.0					0.0		0.11849		0.0	0.0	0.00039	1.62162	0.26383	0.02677	0.0	0.11453	ReDeconv	prevail_cu_cfrna_170
1.1711	65.36551		5.22002		0.0		0.0	0.0	0.04553		0.0		0.62363	0.01605	0.0		1.05765			0.1325				0.0		0.0	2.693	0.05349	0.0			0.0	0.0		0.02539	0.0163	10.5725	1.16164	0.0	0.08063		0.0		0.20676		0.0	0.06129			0.00257			4e-05	1.05729	0.0		3.16087	0.00587	0.55549		0.92027	1.17106	0.20094	0.0	0.0	0.11802	0.0	0.0012	0.00467	0.03155	0.0		0.20076	0.0		0.0	0.0		0.0		0.0833		0.07736	0.0	0.40766	0.0		0.0					0.0		0.37406		0.0	0.0	0.02218	2.50875	0.11686	0.00605	0.0	0.47018	ReDeconv	prevail_cu_cfrna_148
0.06518	76.14191		1.56558		0.0		0.0	0.0	0.12585		0.0		0.86634	0.01067	0.0		1.86025			0.0				0.0		0.0	1.82435	0.03923	0.0			0.0	0.04113		0.02762	0.00534	7.58412	0.91458	0.0	0.25181		0.0		0.14046		0.0	0.0			0.0			0.0	0.46289	0.0		2.19897	0.01372	0.4252		0.41282	0.78498	0.13625	0.14901	0.0	0.17128	0.0	0.0	0.0115	0.0169	0.0		0.0	0.0		0.0	0.01294		0.47798		0.04984		0.73317	0.06533	0.23591	0.13704		0.06204					0.0		0.32315		0.0	0.0	0.01946	1.02544	0.18236	0.02956	0.0	0.39783	ReDeconv	prevail_cu_cfrna_149
1.69646	60.37378		5.53057		0.0		0.0	0.0	0.19803		0.0		1.00841	0.0	0.0		1.85914			0.09935				0.0		0.24151	2.87137	0.05271	0.0			0.0	0.0		0.0	0.00941	10.49704	1.12299	0.0	0.38764		0.0		0.21487		0.0	0.18107			0.0			0.04813	2.07529	0.0		2.15862	0.14252	0.45431		0.87519	1.23251	0.24689	0.0	0.0	0.26655	0.0	0.0	0.05533	0.10305	0.0		0.0	0.0		0.0	0.0		0.42169		0.07679		1.09133	0.01237	0.17678	0.02115		0.0					0.0		0.07413		0.0	0.0	0.0	3.03183	0.31374	0.04412	0.0	0.73337	ReDeconv	prevail_cu_cfrna_164
0.48843	61.5185		5.08607		0.0		0.0	0.05241	0.2522		0.0		1.414	0.0	0.0		1.5765			0.29992				0.0		0.05968	2.08238	0.09161	0.23293			0.0	0.03673		0.0	0.0	11.74172	0.79465	0.0	0.26554		0.0		0.1124		0.0	0.48369			0.0			0.06185	0.15385	0.0		3.31366	0.14887	0.80467		0.0	0.6676	0.31961	0.0	0.0	0.20082	0.0	0.287	0.11223	0.0	0.0		0.02774	0.0		0.0	0.03775		1.05576		0.01415		0.60599	0.19801	0.61121	0.0		0.17243					0.0		0.0		0.0	0.0	0.08116	3.34547	0.36725	0.05373	0.21151	0.5583	ReDeconv	prevail_cu_cfrna_165
7.21702	21.49347		12.60883		0.0		0.0	0.0	0.13179		0.0		0.62977	0.59797	0.00961		0.0			0.0				0.0		0.41366	2.72071	0.02521	0.0			0.0	0.28153		0.00412	0.01282	17.83285	0.0	0.0	0.1655		0.0		0.0		0.0	1.21404			1.02541			0.03855	1.96969	0.0		2.10774	0.14424	2.24317		14.3271	1.23616	0.27139	0.0	1.0062	0.28534	0.0	0.0	0.06663	0.52962	0.0		0.0	0.0		1.0757	0.0		0.0		0.55212		0.0	0.0871	0.35565	0.58486		0.0					0.0		0.48652		0.18028	0.60271	0.35881	3.85362	0.23538	0.17956	0.0	0.83756	ReDeconv	prevail_cu_cfrna_171
0.41641	81.05553		0.88505		0.0		0.0	0.03776	0.05666		0.0		0.8614	0.0	0.0		1.59734			0.12826				0.0		0.0	0.72845	0.0921	0.18774			0.0	0.02037		0.02989	0.01379	7.17451	0.50132	0.0	0.20048		0.0		0.06045		0.0	0.33199			0.02516			0.00923	0.0	0.0		0.52572	0.06758	0.51402		0.26207	0.65551	0.05537	0.0	0.0	0.02313	0.0	0.00708	0.00448	0.0861	0.0		0.0576	0.0		0.0	0.0		0.49062		0.10686		0.73802	0.0	0.15011	0.0728		0.0					0.0		0.1491		0.0	0.0	0.03323	1.14546	0.17164	0.03928	0.025	0.20534	ReDeconv	prevail_cu_cfrna_152
2.43386	53.59554		5.46351		0.0		0.0	0.0	0.11435		0.0		0.84278	0.18902	0.0		0.99814			0.0				0.0		0.27945	0.36198	0.29023	0.62736			0.0	0.0		0.01686	0.03175	13.96041	0.33697	0.0	0.00202		0.0		0.19682		0.0	4.29844			0.03994			0.05261	0.0	0.0		2.14927	0.1389	1.94728		1.43008	1.33575	0.55273	1.04942	0.0	0.57908	0.0	0.0	0.11495	0.46438	0.0		0.02186	0.0		0.0	0.1746		1.81618		0.30282		0.48049	0.0	0.38964	0.2882		0.30872					0.0		0.0		0.0	0.0	0.06462	1.61059	0.13821	0.16363	0.0	0.34654	ReDeconv	prevail_cu_cfrna_174
0.0	5.01751		5.45074		0.0		0.0	0.31833	0.0		0.0		0.77069	0.02159	0.0		1.46994			0.0				0.30755		1.15816	11.66157	0.09154	0.0			0.0	0.0		0.0	0.0	15.52433	0.0	0.53872	0.02103		0.0		0.03632		0.00391	0.30071			0.01873			0.0	8.75509	0.0		22.69588	0.0	1.91966		2.59869	1.46519	0.22918	0.44684	0.0	0.0	0.01678	0.04314	0.0	0.01268	0.0		0.0	0.08597		0.0	0.0		4.61273		1.20111		0.32056	0.0	1.24324	0.35239		0.0					0.0		0.0		0.0	0.0	0.00455	10.69119	0.26087	0.0	0.0	0.33289	ReDeconv	prevail_cu_cfrna_181
5.24445	37.65749		6.31388		0.0		0.0	0.0	0.18242		0.0		0.50546	0.18831	0.0		0.0			0.94976				0.0		0.52761	1.47753	0.4635	0.0			0.0	0.58462		0.00155	0.0	15.52136	3.09666	0.0	0.0		0.0		0.10789		0.0	2.88006			0.12784			0.3543	2.03022	0.0		4.48457	0.46874	1.95084		1.1292	2.06986	0.38867	0.66898	0.0	0.63947	0.22067	0.20545	0.15141	0.55221	0.06271		0.28453	0.0		0.0	0.21097		0.0		1.07808		0.86848	0.12426	0.37964	0.32345		0.0					0.0		0.03614		0.0	0.0	0.70711	3.20287	0.40366	0.34065	0.0	0.83244	ReDeconv	prevail_cu_cfrna_183
0.70036	71.83003		1.06851		0.0		0.12156	0.0	0.0		0.0		1.11258	0.12457	0.00797		0.22296			0.0				0.0		0.20392	0.74368	0.13732	0.05054			0.0	0.0		0.0	0.0	12.91247	0.72051	0.0	0.15327		0.0		0.0		0.08706	0.5747			0.27589			0.06037	0.0	0.0		1.16712	0.20845	0.89544		0.92468	0.5457	0.0	0.20956	0.0	0.30803	0.0	0.0402	0.07564	0.39734	0.0		0.32777	0.0		0.0	0.16605		0.34076		0.22976		0.21674	0.04423	0.52116	0.0		0.0					0.0		0.88612		0.0	0.0	0.30956	0.56415	0.18672	0.11317	0.0876	0.12578	ReDeconv	prevail_cu_cfrna_175
0.88131	78.3911		1.70744		0.0		0.0	0.0	0.0		0.0		0.93625	0.12052	0.0		1.17543			0.18509				0.0		0.09995	0.29121	0.08921	0.07437			0.0	0.01402		0.00279	0.0	8.26107	0.36057	0.0	0.15413		0.0		0.02157		0.01012	1.21476			0.0			0.0436	0.02379	0.0		0.2427	0.06903	0.6959		0.36188	0.99515	0.0983	0.0	0.0	0.04671	0.0	0.02892	0.03302	0.0	0.0		0.19429	0.0		0.0	0.07795		0.06837		0.11167		0.11286	0.00747	0.33666	0.0192		0.0					0.0		0.11231		0.0	0.0	0.02633	1.81389	0.11512	0.01647	0.0	0.35751	ReDeconv	prevail_cu_cfrna_177
0.16959	80.75896		3.05231		0.0		0.0	0.0	0.00869		0.0		0.41663	0.03937	0.0		0.44427			0.13701				0.0		0.0	0.43467	0.00284	0.08848			0.0	0.0		0.01411	0.00049	6.62011	1.30095	0.0	0.10398		0.0		0.0		0.0	0.94326			0.01434			0.02618	0.32732	0.0		0.44295	0.01849	0.28325		0.01216	0.54636	0.11352	0.01445	0.0	0.07727	0.0	0.0	0.0	0.08028	0.0		0.06788	0.0		0.0	0.0		0.0		0.50539		0.0214	0.01715	0.27981	0.04242		0.0					0.0		0.19806		0.0	0.0	0.01597	2.17285	0.03859	0.02452	0.0	0.12362	ReDeconv	prevail_cu_cfrna_179
0.47784	78.26769		2.07975		0.0		0.0	0.03507	0.0562		0.0		0.66481	0.0	0.0		2.10305			0.07791				0.0		0.0	1.32071	0.09235	0.0			0.0	0.0		0.00966	0.0	6.48789	0.40567	0.0	0.04467		0.0		0.06917		0.0	0.20072			0.0			0.0	0.0	0.0		1.14162	0.01652	0.1912		0.14422	0.92055	0.10554	0.0	0.0	0.17663	0.0	0.00015	0.0	0.0426	0.0		0.0	0.0		0.0	0.0		1.103		0.15364		1.09596	0.0	0.0	0.0		0.0					0.0		0.0		0.0	0.0	0.0	2.15087	0.29175	0.01287	0.04624	0.01351	ReDeconv	prevail_cu_cfrna_182
